"Brand","Optus Model Name","Telstra Model Name","Model Info","Year","Chipset","TAC","Optus Status","Telstra Status","Vodafone Status"
"OPPO","OPPO FIND N","Oppo PEUM00","","","","86633306","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N","Oppo PEUM00","","","","86411106","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND N","Oppo PEUM00","","","","86059605","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO FIND MUSE","Oppo R821T","","","","86317702","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND MUSE","Oppo R821T","","","","86304602","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND MUSE","Oppo R821T","","","","86271902","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND MUSE","Oppo R821T","","","","86115802","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7A","Oppo X9007","","","","86556802","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7A","Oppo X9007","","","","86373802","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7A","Oppo X9006","","","","35612004","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO FIND 7 MINI","Oppo R6007","","","","86637302","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7 MINI","Oppo R6007","","","","86585202","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7 MINI","Oppo R6007","","","","86489102","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 7","Oppo X9076 R6006","","","","86482602","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO FIND 7","Oppo X9077 X9076","","","","86444602","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5 MINI","Oppo R827","","","","86689002","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5 MINI","Oppo R827T","","","","86429902","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5 MINI","Oppo R827T","","","","86322402","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5","Oppo X909","","","","86942101","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5","Oppo X909T","","","","86333002","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND 5","Oppo X909T","","","","86081302","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND","Oppo X907","","","","86552101","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO FIND","Oppo X907","","","","86175300","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F9","Oppo CPH1869","","","","86648504","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F9","Oppo CPH1825","","","","86637604","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO F9","Oppo CPH1881","","","","86546804","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO F9","Oppo CPH1881","","","","86427804","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F9","Oppo CPH1825","","","","86016304","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO F7 YOUTH-REALME 1","Oppo CPH1859","","","","86900203","Device is Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F7 YOUTH-REALME 1","Oppo CPH1859","","","","86820904","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO F7 YOUTH-REALME 1","Oppo CPH1859","","","","86633704","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F7 YOUTH-REALME 1","Oppo CPH1859","","","","86408004","Device is NOT Blocked","TAC Not blocked","Unknown"
"OPPO","OPPO F7 YOUTH EDITION A73S","Oppo CPH1859","","","","86905803","Device is Blocked","Blocked","Unknown"
"OPPO","OPPO F7 YOUTH EDITION A73S","Oppo CPH1859","","","","86905603","Device is NOT Blocked","Not Blocked","Not Blocked - AMTA"
"OPPO","OPPO F7 YOUTH EDITION A73S","Oppo CPH1859","","","","86900403","Device is Blocked","Not Blocked","Unknown"
"OPPO","OPPO F7 YOUTH EDITION A73S","Oppo CPH1859","","","","86900303","Reduced Coverage","Not Blocked","Unknown"
